1,0.0018
0.96828,0.006
0.93631,0.01052
0.90409,0.01564
0.87082,0.02096
0.83623,0.02644
0.80002,0.032
0.76185,0.03758
0.72232,0.04296
0.68276,0.04787
0.64378,0.0522
0.60547,0.05593
0.56746,0.05909
0.52949,0.0617
0.49148,0.06376
0.45336,0.06528
0.41524,0.06627
0.37733,0.06672
0.33995,0.06661
0.30343,0.06596
0.26807,0.06474
0.23402,0.06292
0.20137,0.06051
0.17023,0.05748
0.14075,0.05376
0.11305,0.04944
0.08724,0.04435
0.06347,0.03854
0.04214,0.03193
0.02403,0.02462
0.01093,0.017
0.0031,0.00906
0,0
0.0031,-0.00765
0.01093,-0.0123
0.02403,-0.01619
0.04214,-0.0195
0.06347,-0.02203
0.08724,-0.024
0.11305,-0.02561
0.14075,-0.02696
0.17023,-0.02817
0.20137,-0.02923
0.23402,-0.0302
0.26807,-0.03107
0.30343,-0.03184
0.33995,-0.03249
0.37733,-0.03301
0.41524,-0.03337
0.45336,-0.03357
0.49148,-0.0336
0.52949,-0.03346
0.56746,-0.03313
0.60547,-0.0326
0.64378,-0.03184
0.68276,-0.03079
0.72232,-0.02939
0.76185,-0.02758
0.80002,-0.02536
0.83623,-0.02272
0.87082,-0.01959
0.90409,-0.01594
0.93631,-0.01171
0.96828,-0.00633
1,-0.0002
1,0.0018
