1,0
0.9969,0.001
0.9875,0.0037
0.9719,0.0085
0.9505,0.015
0.9234,0.023
0.8909,0.0333
0.8535,0.045
0.8117,0.0603
0.8094,0.0612
0.8023,0.0639
0.7905,0.0685
0.7742,0.075
0.7536,0.0829
0.729,0.0924
0.7005,0.1016
0.6686,0.1105
0.6336,0.1171
0.596,0.1229
0.5561,0.1265
0.5145,0.1289
0.4715,0.1299
0.4278,0.1293
0.3839,0.1274
0.3402,0.1239
0.2973,0.1191
0.2556,0.1129
0.2158,0.1055
0.1781,0.0967
0.1431,0.0868
0.1112,0.076
0.0828,0.0644
0.0581,0.0524
0.0375,0.04
0.0212,0.0279
0.0095,0.0158
0.0024,0.0056
0,0
0.0024,-0.0034
0.0095,-0.0089
0.0212,-0.0147
0.0375,-0.0205
0.0581,-0.0263
0.0828,-0.0318
0.1112,-0.0371
0.1431,-0.0419
0.1781,-0.0462
0.2158,-0.0499
0.2556,-0.053
0.2973,-0.0553
0.3402,-0.0571
0.3839,-0.0581
0.4278,-0.0584
0.4715,-0.0577
0.5145,-0.0561
0.5561,-0.0534
0.596,-0.0495
0.6336,-0.0424
0.6972,-0.0311
0.7169,-0.0281
0.7307,-0.0257
0.7476,-0.0234
0.766,-0.0208
0.7808,-0.0183
0.7958,-0.0165
0.8117,-0.0137
0.8535,-0.0079
0.8909,-0.0033
0.9234,-0.0003
0.9505,0.0006
0.9719,0.0009
0.9875,0.0007
0.9969,0.0003
1,0
