1,0
0.99893,0.00023
0.99572,0.00086
0.99039,0.00193
0.98296,0.00341
0.97347,0.00534
0.96194,0.00766
0.94844,0.01035
0.93301,0.01342
0.91573,0.01681
0.89668,0.02053
0.8759201,0.02447
0.85355,0.02864
0.82967,0.03298
0.8043801,0.03747
0.77779,0.042
0.75,0.04652
0.72114,0.05089
0.69134,0.05511
0.66072,0.05905
0.62941,0.06275
0.59755,0.06608
0.56526,0.06911
0.5327,0.07174
0.5,0.07409
0.4673,0.07596
0.43474,0.0775
0.40245,0.07845
0.37059,0.07898
0.33928,0.07888
0.30866,0.07838
0.27886,0.0772
0.25,0.07565
0.22221,0.07339
0.19562,0.07081
0.17033,0.06754
0.14645,0.06404
0.12408,0.05989
0.10332,0.05569
0.08427,0.05086
0.06699,0.04609
0.05156,0.04056
0.03806,0.03523
0.02653,0.02948
0.01704,0.02368
0.00961,0.01775
0.00428,0.01144
0.00107,0.00574
0,0
0.00107,-0.002
0.00428,-0.00436
0.00961,-0.00691
0.01704,-0.0097
0.02653,-0.01247
0.03806,-0.01481
0.05156,-0.0173
0.06699,-0.01913
0.08427,-0.0211
0.10332,-0.02246
0.12408,-0.02377
0.14645,-0.02447
0.17033,-0.02503
0.19562,-0.025
0.22221,-0.02475
0.25,-0.02389
0.27886,-0.02275
0.30866,-0.021
0.33928,-0.01895
0.37059,-0.01637
0.40245,-0.01357
0.43474,-0.01045
0.4673,-0.00731
0.5,-0.00405
0.5327,-0.00092
0.56526,0.00217
0.59755,0.00496
0.62941,0.00748
0.66072,0.00951
0.69134,0.01118
0.72114,0.01241
0.75,0.01329
0.77779,0.01373
0.8043801,0.01381
0.82967,0.01347
0.85355,0.0128
0.8759201,0.01186
0.89668,0.01072
0.91573,0.00941
0.93301,0.00802
0.94844,0.00659
0.96194,0.00515
0.97347,0.00377
0.98296,0.00251
0.99039,0.00151
0.99572,0.0007
0.99893,0.00015
1,0
